Movement,Nose.x,Nose.y,Neck.x,Neck.y,RShoulder.x,RShoulder.y,RElbow.x,RElbow.y,RWrist.x,RWrist.y,LShoulder.x,LShoulder.y,LElbow.x,LElbow.y,LWrist.x,LWrist.y,MidHip.x,MidHip.y,RHip.x,RHip.y,RKnee.x,RKnee.y,RAnkle.x,RAnkle.y,LHip.x,LHip.y,LKnee.x,LKnee.y,LAnkle.x,LAnkle.y,REye.x,REye.y,LEye.x,LEye.y,REar.x,REar.y,LEar.x,LEar.y,LBigToe.x,LBigToe.y,LSmallToe.x,LSmallToe.y,LHeel.x,LHeel.y,RBigToe.x,RBigToe.y,RSmallToe.x,RSmallToe.y,RHeel.x,RHeel.y
11,621.8554,163.82825,626.46277,231.91295,585.6205,231.79333,544.80963,272.53244,535.6939,258.94186,667.2037,236.2647,739.5729,245.44348,807.8978,236.50783,630.972,399.56403,599.3689,408.57275,662.4869,494.9164,631.0815,594.5074,658.1,386.11328,717.15295,454.29794,744.3963,562.93085,603.7171,159.2468,630.96405,159.20285,594.63104,163.94919,644.5957,163.88158,794.2668,589.9423,798.79895,571.9089,735.2963,585.52484,662.7115,603.675,635.5254,603.89734,621.90485,594.81067
12,621.8485,163.79037,626.3715,231.87279,585.64276,231.75107,558.2537,268.199,535.6756,249.96669,667.0329,236.21858,735.21265,249.9314,807.8122,236.47102,630.9953,399.63513,599.43896,408.68396,649.13293,499.37564,631.08856,594.5249,658.11456,386.10895,717.1087,453.97357,744.17615,562.8619,603.7042,159.2236,630.9418,159.16853,594.60724,163.92436,644.53186,163.84886,785.2251,576.4972,785.2342,563.05835,730.78546,581.10864,662.61255,599.41406,635.42816,603.8446,626.2841,594.84326
12,621.7672,163.73141,626.3981,231.85736,585.5749,231.71494,553.70123,267.89838,531.1268,240.79933,667.1188,236.18529,739.54047,245.472,807.8526,236.35338,631.0077,399.5381,599.4318,408.59708,649.03406,495.0147,635.27893,594.4629,658.1466,386.02823,717.1299,453.97586,739.86273,562.9153,603.6535,159.18257,630.8887,159.09685,594.62115,163.90936,644.49585,163.71971,785.1566,576.4591,780.78345,563.0598,726.2245,585.4442,662.6096,599.3326,635.42993,603.7807,626.38513,594.81836
12,617.3697,163.63635,626.38385,231.8245,581.1173,231.66946,544.76855,267.93924,526.69183,236.36919,667.1475,236.12654,739.6031,245.40619,812.1176,236.1631,630.9906,395.1342,599.399,408.52847,649.1325,494.92764,631.10004,594.4076,658.11456,386.0167,717.1689,453.92664,739.6361,562.9862,599.45807,159.06966,630.8572,159.01694,594.6043,163.7991,640.19714,163.68239,780.5368,576.457,776.1829,563.104,721.57837,585.5257,662.7284,599.3141,635.5336,603.76843,626.32104,594.78796
12,617.3183,163.6038,626.4585,231.82442,585.47626,231.64412,544.7643,263.53198,526.58307,236.1936,667.26,236.15005,739.81915,241.0151,812.28674,231.94872,631.05396,395.14752,599.44495,408.5499,649.0443,504.02103,631.10046,590.19525,662.5136,386.00555,717.171,449.66245,730.74133,563.053,599.41486,159.03104,630.8287,158.98299,594.5755,163.74672,640.19476,163.65535,775.9252,585.54767,771.60864,571.8942,708.18134,585.62396,667.18787,599.3033,639.9607,603.77637,626.2593,594.7416
12,617.32733,163.57487,626.3987,231.7855,581.09827,231.6347,535.7661,263.36975,522.2341,231.96214,667.14557,231.94235,739.57764,241.0657,812.2206,231.9735,631.0662,399.55588,603.65515,408.63272,658.041,517.42303,630.955,590.1816,662.5176,386.0291,721.7185,449.5294,712.6616,563.07306,599.4212,158.98413,630.8139,154.76755,594.57245,163.6562,640.16504,163.58717,757.9822,589.9712,753.46844,576.51666,703.46063,585.5088,667.2897,603.65674,640.0154,608.2108,617.3794,594.68256
13,617.337,159.45491,626.35535,231.73598,580.9974,231.59102,535.7637,254.56325,522.167,231.80821,667.13763,231.84373,739.62616,240.98828,812.23334,231.97513,631.00824,395.13153,599.412,408.57898,653.6927,517.3752,630.8804,594.46594,658.165,385.9409,721.6513,449.4634,708.08813,562.94714,599.4308,154.77423,630.81226,154.71085,594.5823,163.60655,640.1583,159.41927,744.48254,585.5314,744.3861,571.96277,698.85126,576.54614,671.6212,603.84106,640.1073,612.7872,617.25244,594.7746
13,617.29895,159.32083,626.37,231.68248,585.48816,227.29477,540.31995,245.43083,522.09607,227.33441,667.0376,231.79234,739.6068,240.80882,812.20514,231.87962,630.93915,395.1153,599.3293,408.53122,649.0359,512.8871,630.98846,594.59015,658.07135,385.9682,721.5767,449.39954,703.66095,562.7753,599.3991,154.63112,630.7832,154.5694,594.5697,163.57797,640.1167,159.37679,744.2795,581.06665,739.8925,567.54865,689.93304,571.93243,667.2717,603.8071,640.10815,612.80206,621.80206,599.08984
13,617.27423,159.2064,626.3332,231.63069,581.1035,227.23938,531.1892,240.88927,521.9654,222.71745,666.9918,231.74454,739.57196,236.50772,807.8994,231.85786,630.91187,395.1678,599.2863,408.59897,649.00464,512.89557,630.9166,594.54364,658.0658,385.98804,717.02734,449.46762,703.49585,558.4391,599.39087,150.23564,630.7906,150.20016,594.5879,159.40625,640.1176,159.35489,735.2008,581.0072,735.2369,567.4667,685.41547,563.1078,667.2538,603.6812,640.07574,612.71375,617.3862,599.0454
13,617.2666,159.15837,626.2764,231.59825,581.05865,227.20769,526.8026,236.35858,521.86926,204.61897,662.7438,231.72026,735.2426,236.51881,807.8659,231.903,630.924,390.6518,599.2669,404.15945,644.48785,513.08545,630.9594,594.6017,658.10254,381.6789,717.1171,449.4621,699.00714,558.32794,599.3854,150.15514,630.7879,150.13092,594.57715,159.35559,640.107,159.33603,721.5943,581.07697,721.6667,567.49915,676.4515,563.0293,667.1606,603.6879,640.0143,608.33655,621.8554,599.077
14,621.74036,159.12515,626.2604,227.22221,581.0197,218.27414,526.815,231.95293,521.89453,200.06856,662.7507,231.5822,735.2147,236.45627,812.1069,231.84453,630.8845,390.58466,599.2021,404.0839,640.12744,508.4635,631.05255,594.4141,658.0912,381.63174,717.1066,449.58084,680.7727,558.4385,599.4561,150.10692,630.83716,150.08241,594.57385,159.27748,640.09503,159.28014,707.94525,585.4834,707.87225,572.0025,667.38965,563.10895,667.195,599.41956,640.11774,603.86115,626.3308,594.79926
14,621.7598,159.03696,626.24115,227.11238,580.9972,218.14636,526.72833,231.71193,521.8699,195.70627,662.7185,227.35664,735.14185,236.40096,807.84906,231.8218,630.85406,390.55273,599.1925,404.05203,640.0507,512.9056,631.0645,594.4438,653.6861,381.60327,712.5945,449.6172,671.94586,558.29767,603.62305,145.67892,630.85876,145.6416,594.5726,159.24564,640.10144,159.23944,703.30396,576.5502,699.0084,567.49084,667.0695,562.9591,662.68,603.70526,635.6099,603.8574,626.4279,594.82
14,621.73303,158.97345,626.3617,222.70892,581.1108,213.66673,531.1711,227.25993,521.8425,195.51042,667.02966,227.30368,739.6685,236.3106,812.1782,231.72144,630.802,386.07007,599.1517,395.08997,639.9495,508.5522,631.09174,594.5929,653.63055,381.47552,712.5578,449.66855,667.0758,558.25336,599.43396,145.60133,630.8522,145.54883,594.5381,159.24896,640.15094,159.20581,680.8208,585.58606,676.4844,571.9909,653.5004,563.0654,662.5558,608.3447,635.52344,608.3566,626.43823,599.1554
14,621.7403,154.77007,626.3705,218.2539,581.1063,209.20142,531.11017,222.7399,517.611,195.41591,667.0444,227.26094,739.6227,236.28813,812.12476,231.59021,630.7858,386.03088,599.12946,395.03162,635.6511,508.46246,631.11145,594.6894,653.6156,381.45755,712.47406,449.6184,649.1188,558.45667,599.4394,145.55818,630.8557,141.14003,594.5509,159.23297,644.49713,159.16534,671.76154,594.4713,671.83203,580.99347,635.3385,567.55493,662.6309,612.7594,635.5841,612.776,626.4046,599.3285
15,617.31366,154.744,626.3894,218.17662,581.07367,209.11969,531.1952,222.7174,517.6281,195.3577,667.12085,227.20985,739.66614,236.23582,812.1573,231.58246,630.778,381.62985,599.15326,386.12848,635.38544,503.87442,635.35345,594.7882,653.5881,381.319,708.1493,453.894,639.9272,562.769,599.4388,141.17847,630.8226,141.15376,594.58875,159.16066,644.45435,159.19855,667.3455,590.13837,671.6018,576.4842,626.2976,572.03265,667.0869,608.3846,640.01996,612.83575,630.7447,603.6458
15,617.30096,154.71544,626.39233,218.14787,581.0755,209.1517,526.8748,218.12419,517.55054,191.06049,667.1221,227.13608,739.64075,236.20891,807.90656,231.64783,630.7877,381.67078,599.1399,386.1737,631.11615,499.39935,631.06055,594.7065,653.6251,381.35342,707.8996,453.92935,635.70026,553.87897,599.451,141.13957,630.8229,141.1487,594.6072,159.14667,640.1683,159.2249,667.33777,590.001,667.3158,571.92676,626.40454,563.13995,667.0173,608.31854,639.9266,612.76337,626.34735,599.4157
15,617.33746,154.6823,626.3626,213.75508,580.97565,209.0904,526.7642,209.18697,517.509,190.8489,667.1112,227.10756,739.59576,236.13759,807.7948,231.6616,630.78516,381.45035,599.1044,381.69113,630.99615,494.94968,635.3574,594.58844,653.6512,377.04965,703.5643,453.88623,639.97833,535.68353,599.45264,141.10881,630.8363,141.09523,594.58276,159.14159,640.17365,159.19281,667.0795,581.0726,667.10565,563.0822,626.2895,558.3323,666.9954,603.8701,635.62524,608.203,630.81635,599.2841
15,621.79565,154.67558,626.2892,213.71655,576.53357,209.10262,526.7375,209.11972,517.45337,177.46214,667.0674,222.76839,739.59344,231.92294,807.8408,231.59367,630.7621,381.536,599.0887,385.99567,630.9436,490.551,635.3177,594.49756,653.6477,377.12518,703.43823,454.13507,635.3372,526.5052,603.66437,141.10121,630.8947,141.05638,594.5687,159.13326,644.46875,159.11998,653.6172,567.5601,653.6496,558.49304,603.7624,531.19775,667.039,599.40094,639.9521,603.8384,630.7657,599.21173
15,621.8128,154.67068,626.2168,213.64052,576.49225,209.053,526.6658,204.72485,517.44806,168.35829,666.9973,222.66052,739.5634,231.91905,807.83044,227.36174,630.77277,381.43707,599.09845,381.6756,630.9104,490.52274,635.5466,594.41943,653.67,377.04196,699.00287,458.57257,608.2088,531.3324,603.6925,141.08861,630.8872,141.03159,594.621,159.08067,640.1613,159.0341,621.8682,594.5928,626.41364,581.0907,590.0523,540.1627,667.0796,599.3793,640.0606,603.7188,635.38007,599.17096
15,621.7992,154.70798,626.2013,213.62224,576.4618,204.74779,526.7136,209.21132,521.85406,172.9024,667.0005,222.63689,735.1522,231.90765,807.7131,227.30724,630.7728,381.43735,599.1028,381.64484,631.023,490.3539,635.49725,594.4639,653.68256,377.06964,698.798,467.59515,599.33124,526.826,603.6872,141.11852,630.8772,141.05486,594.6212,159.05725,640.15234,158.98279,608.2811,594.45105,612.8142,576.49713,581.10956,526.8003,667.1972,599.2023,644.618,603.68164,631.04266,599.2258
16,621.7784,154.71788,621.90344,213.61237,572.0917,204.76854,526.67285,209.15646,521.8185,172.7996,666.9653,222.65222,730.6732,231.89728,807.6805,227.3476,630.7876,381.6161,599.10944,386.0584,630.9892,490.44574,635.4879,594.4868,658.0577,381.38577,689.929,481.18985,599.20886,526.63574,603.6862,141.1197,630.8622,141.06778,594.6402,159.00967,640.13495,154.7869,603.6741,590.00366,603.81024,571.96027,576.56067,526.519,667.2709,599.02045,649.07635,599.4596,631.0573,599.26526
16,617.3978,154.66959,626.2021,209.21541,576.4431,204.73318,526.59595,209.09421,521.93256,163.89243,667.00354,218.22626,730.7834,231.91342,807.7075,227.32602,630.7527,381.57333,599.06244,385.9951,630.92706,490.49283,635.36676,594.4465,658.0489,381.3594,680.8827,485.56866,594.618,526.8386,603.66656,141.08488,630.82806,141.02809,594.6421,159.00919,640.11304,154.7829,599.1634,589.9723,599.1905,571.97925,567.58374,526.6176,667.3088,594.75977,653.56647,599.2945,630.90686,599.2169
16,617.39557,154.65588,621.90656,209.25029,576.4764,204.75645,526.5612,204.67519,521.9668,163.89919,662.7637,218.26,730.762,231.92905,807.6751,231.54118,630.67847,381.48746,598.9953,381.66098,630.9052,490.38577,631.1198,594.38165,653.59924,381.2977,676.291,485.5568,590.01276,531.06226,603.67096,141.06293,630.8351,141.0236,594.6489,159.00682,640.0998,158.99013,594.6447,590.0136,594.5848,571.9966,562.9962,526.5913,667.2612,594.72955,653.5409,599.2489,630.777,599.1755
16,617.37585,154.64766,621.8347,213.60555,576.45135,209.05513,526.562,204.70186,522.0426,163.75815,662.69763,218.25577,730.75494,231.92194,803.3262,231.55928,626.3833,381.50034,594.83356,381.66144,630.7631,490.38855,635.2641,594.42175,644.62103,381.3043,667.37146,481.34958,585.47534,531.17004,603.65485,141.05663,630.8239,141.01906,594.6444,159.00829,640.07434,159.00378,585.52576,590.13654,572.08655,571.97546,562.8313,526.6469,667.1761,599.0046,649.0005,599.35645,630.8728,599.17596
16,617.3854,154.65192,621.8552,213.62631,576.4954,204.76033,526.71106,209.24428,522.1104,163.93488,662.7157,222.61263,730.7482,231.92314,803.26,231.59329,621.915,381.30222,594.73206,381.38663,630.7372,490.16046,631.1277,594.4608,640.05383,377.05594,658.1804,481.2892,571.9829,531.2193,603.65405,141.07224,630.82477,141.01445,594.65497,159.02144,640.0794,158.99144,581.0619,589.98956,572.0242,567.5615,558.26526,526.8145,667.1475,599.1621,644.56506,603.6446,630.81537,599.2127
16,621.74005,154.6536,621.8257,213.61238,576.48987,204.7428,526.824,222.64685,526.4103,163.97786,662.69794,222.62227,735.0978,231.95909,803.24524,231.6234,617.23895,381.34784,594.55347,381.39517,630.6477,490.16675,631.13434,594.5005,635.5532,381.28043,644.4729,485.6333,558.5205,531.3147,603.6611,141.07256,630.8389,141.01628,594.6387,159.01537,640.0703,158.98978,544.73975,585.5397,549.33185,572.02765,540.1723,526.81476,667.10626,599.0691,644.57324,599.39075,630.8141,599.2956
16,621.7902,154.67097,621.7576,213.64272,576.4837,209.06937,526.86786,218.22017,526.71686,163.95139,662.61865,222.61243,726.1057,231.9496,794.22437,231.73518,612.71265,381.47803,594.5142,381.49304,626.3934,490.3405,635.2491,594.5022,635.3691,381.42807,635.47894,485.87195,549.357,535.79944,603.6914,141.08575,630.8663,141.0325,594.6447,159.01898,640.07574,159.00455,526.8001,585.48596,531.2053,576.4521,526.6009,531.26654,662.7416,594.81055,644.54803,599.2375,630.7977,599.2759
16,621.8039,154.6892,621.7761,213.65785,576.4382,209.08574,526.72455,218.15714,526.687,163.67717,662.6387,222.62318,721.6767,231.92351,794.15576,231.74165,608.29834,381.63165,594.48474,381.6415,626.37805,490.52255,631.1221,594.5713,635.2769,381.58914,608.25793,490.4948,526.81665,553.6992,603.6898,141.10199,630.865,141.06493,594.65784,159.0139,640.06555,159.01613,517.52155,590.0493,522.02734,585.585,517.47437,549.2654,662.7028,594.771,644.61975,599.24896,630.73944,599.28174
16,621.8352,154.69646,621.7887,213.6638,572.0676,209.10356,526.56744,213.67427,526.757,159.33449,662.6882,218.28662,726.0948,231.96843,794.2171,231.71179,608.203,386.01102,590.1596,385.96982,626.37976,490.5514,631.10187,594.5762,631.1344,385.9981,599.17145,490.561,522.2492,553.79895,603.713,141.10152,630.8842,141.06616,594.6683,159.00185,640.08,158.98882,508.4494,585.622,517.57355,585.4665,508.39508,553.72034,666.9954,594.8524,644.6167,599.3466,630.6885,599.2788
16,621.8269,154.6875,621.79926,213.69467,576.45557,209.07545,526.61786,222.67924,526.7923,163.6561,662.6751,222.66306,730.69055,231.96222,798.7275,231.6498,603.69104,381.68976,590.0009,381.63104,626.4454,490.40027,631.01385,594.6315,630.88513,381.71332,594.7622,490.5729,521.91174,553.74414,603.7006,141.09335,630.8906,141.06847,594.65155,159.02756,640.0739,159.05219,495.00803,589.9639,508.3909,581.1194,499.33664,549.28143,667.03876,599.1081,644.5909,603.696,626.4146,599.33624
16,621.7535,154.75612,617.345,218.13298,572.0359,209.17882,526.5722,222.62912,526.7995,159.41066,662.56085,222.77109,726.11273,232.00325,798.79395,231.58945,599.3674,385.93674,585.51154,381.64603,626.3633,490.39526,630.9546,594.6252,630.776,385.98248,594.43176,494.8381,503.92746,553.78094,603.6535,141.15372,630.8541,141.17839,594.617,159.05634,640.01355,159.13889,490.25278,590.15155,490.4569,589.9501,490.1619,549.29785,667.0439,599.0903,644.5739,603.68335,626.3552,599.33276
16,621.7366,158.99895,612.85767,218.19771,567.5374,213.59708,526.469,218.13754,531.09186,159.18445,662.5118,227.10358,726.1581,236.13808,794.2943,231.63475,599.2792,385.99832,581.0778,381.6721,626.2921,490.4283,630.97845,594.6041,626.4763,386.06625,585.62,494.87842,494.87704,558.3764,603.643,145.59521,630.82874,145.61826,594.5941,159.07991,639.9802,159.17258,485.7191,594.6814,490.1692,594.6175,485.59668,558.2802,666.9835,598.9951,644.5507,599.3979,626.3731,599.30524
16,612.8389,159.07423,612.79694,222.65245,567.44867,218.13068,526.4052,218.26276,526.8922,159.17738,658.20703,227.20222,730.5996,232.005,794.2249,231.671,599.2294,385.9631,581.0436,381.6348,626.24786,490.4083,631.05786,594.59973,626.3974,386.03555,576.5295,494.9981,490.30685,558.4048,599.3576,150.04802,630.71106,145.69489,594.5398,159.14853,639.93536,159.21446,481.31863,594.7115,485.6314,594.5831,476.68726,558.42395,662.7512,598.987,644.5855,599.3725,626.4277,599.30597
16,612.8555,159.238,608.34735,222.73256,563.1687,218.1981,522.1374,218.20659,526.8871,159.00525,658.1092,227.27734,721.65045,236.12881,789.67114,231.70508,599.1329,386.07617,576.5488,385.94043,626.2732,490.37585,631.10547,594.5214,626.2896,386.1197,567.59863,494.99118,485.7411,562.7894,599.31256,150.25006,630.6911,150.22498,594.45337,159.21927,635.73285,159.21944,485.60406,599.14154,485.6548,594.7657,463.06177,562.7761,662.7375,594.77344,644.6012,599.2756,626.47327,599.24603
16,612.80505,159.26082,608.2183,227.11386,562.95764,218.28404,521.98724,213.66858,531.14325,154.54277,658.0849,231.56224,726.1297,236.15245,785.13116,231.80154,598.985,386.13766,572.06213,385.96616,626.2551,490.36914,631.13086,594.5237,621.7661,390.51013,567.4362,494.93457,485.6221,562.849,599.2882,150.23593,630.7098,154.5572,594.3885,159.24754,635.68585,159.35556,481.21112,599.1975,485.53235,599.0564,458.68216,562.7991,667.02014,594.7327,649.0692,599.281,630.6915,599.29407
16,612.84625,159.2885,603.82446,227.13292,562.95087,222.61432,521.95447,222.64125,531.2572,154.68591,649.1614,231.61415,721.64954,236.14894,785.1093,231.76581,594.6923,386.09027,567.61316,381.70343,626.2057,490.30942,635.26733,594.5139,612.7457,390.50922,562.952,494.99875,481.2344,562.89667,599.2764,154.55789,630.6957,154.58047,590.1724,159.34317,635.6414,159.39018,481.14273,599.29236,481.22388,599.1264,454.22946,562.79926,667.06445,594.754,649.14844,599.3027,630.71954,599.28656
15,608.26886,159.32652,603.65454,227.23006,562.8192,222.77968,521.95386,222.67181,531.2303,159.14026,644.6435,231.66537,712.68494,236.16902,780.61273,231.85854,594.5485,390.5469,567.47144,386.08356,621.90717,490.26352,635.28613,594.45245,608.1892,395.0398,562.78815,499.34,481.08987,562.97235,599.1306,154.6193,626.3481,154.65227,589.97534,159.4115,635.448,163.58575,481.311,599.33344,481.24963,599.1176,454.0191,562.90717,667.0325,594.609,653.56854,599.19244,630.7265,599.2582
15,603.83856,159.43253,599.3466,227.29887,562.7821,222.79836,521.82916,227.21776,531.2167,159.41399,640.14874,231.81606,712.68274,236.31215,780.714,231.82806,590.1714,390.54086,563.12213,386.08405,621.8668,490.28345,635.2645,594.4878,603.68304,395.02545,558.43054,499.46295,476.70868,563.1623,599.01886,154.76772,621.93567,154.76859,585.56354,163.59262,635.37933,163.64006,481.30927,599.2815,481.15887,599.0328,453.9108,567.3523,667.02966,594.64374,649.1453,599.21106,630.7149,599.28076
15,599.45306,163.5821,599.28644,231.55876,562.7231,227.11147,517.4963,227.35121,531.2599,163.73131,640.05005,231.89703,712.7363,236.40828,780.47266,231.84613,589.9335,390.56708,562.95825,386.09528,617.3706,490.25546,635.33875,594.4939,599.2732,395.06216,558.2883,499.47363,472.209,567.4368,594.7866,159.00899,617.3733,158.9759,581.1006,163.66856,635.28015,163.62868,481.30597,599.2908,476.71387,599.0172,449.66098,567.57404,667.0455,594.56555,658.02344,599.1891,630.80164,599.34186
15,603.6676,163.60358,599.0002,231.59889,558.39343,227.11887,517.3517,231.57797,535.8125,159.40419,635.57104,231.89658,708.0064,236.47485,775.8348,231.94269,581.05,390.63217,562.7276,386.16644,617.344,485.96368,635.31525,594.5182,599.0925,395.09668,553.89014,503.94943,463.14362,567.62164,594.7817,159.00201,617.37463,159.01915,576.5166,163.67105,631.0082,163.72397,485.68738,603.7016,481.1083,599.1525,449.36316,572.0487,667.135,594.62213,658.0649,599.2645,630.7673,599.3555
15,603.6605,163.60454,594.6364,231.7039,558.2169,227.2049,512.98425,231.6327,540.21246,159.22597,635.3005,231.93733,708.0212,236.5535,771.60156,231.92432,576.501,390.61996,562.73346,390.54684,612.86005,485.91278,635.2781,594.4909,594.74457,390.6603,553.72205,499.5313,458.7408,576.4708,594.75024,158.98912,617.28455,159.01955,571.91077,163.65013,630.86273,163.70045,481.22318,603.7259,472.10065,599.17865,449.32465,581.09796,667.073,594.5951,653.6527,599.23285,630.75183,599.3384
